date,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,dust,uv_index,uv_index_clear_sky
2022-07-29 00:00:00+00:00,,,,,,,,,
2022-07-29 01:00:00+00:00,,,,,,,,,
2022-07-29 02:00:00+00:00,,,,,,,,,
2022-07-29 03:00:00+00:00,,,,,,,,,
2022-07-29 04:00:00+00:00,,,,,,,,,
2022-07-29 05:00:00+00:00,,,,,,,,,
2022-07-29 06:00:00+00:00,,,,,,,,,
2022-07-29 07:00:00+00:00,,,,,,,,,
2022-07-29 08:00:00+00:00,,,,,,,,,
2022-07-29 09:00:00+00:00,,,,,,,,,
2022-07-29 10:00:00+00:00,,,,,,,,,
2022-07-29 11:00:00+00:00,,,,,,,,,
2022-07-29 12:00:00+00:00,,,,,,,,,
2022-07-29 13:00:00+00:00,,,,,,,,,
2022-07-29 14:00:00+00:00,,,,,,,,,
2022-07-29 15:00:00+00:00,,,,,,,,,
2022-07-29 16:00:00+00:00,,,,,,,,,
2022-07-29 17:00:00+00:00,,,,,,,,,
2022-07-29 18:00:00+00:00,,,,,,,,,
2022-07-29 19:00:00+00:00,,,,,,,,,
2022-07-29 20:00:00+00:00,,,,,,,,,
2022-07-29 21:00:00+00:00,,,,,,,,,
2022-07-29 22:00:00+00:00,,,,,,,,,
2022-07-29 23:00:00+00:00,,,,,,,,,
2022-07-30 00:00:00+00:00,,,,,,,,,
2022-07-30 01:00:00+00:00,,,,,,,,,
2022-07-30 02:00:00+00:00,,,,,,,,,
2022-07-30 03:00:00+00:00,,,,,,,,,
2022-07-30 04:00:00+00:00,,,,,,,,,
2022-07-30 05:00:00+00:00,,,,,,,,,
2022-07-30 06:00:00+00:00,,,,,,,,,
2022-07-30 07:00:00+00:00,,,,,,,,,
2022-07-30 08:00:00+00:00,,,,,,,,,
2022-07-30 09:00:00+00:00,,,,,,,,,
2022-07-30 10:00:00+00:00,,,,,,,,,
2022-07-30 11:00:00+00:00,,,,,,,,,
2022-07-30 12:00:00+00:00,,,,,,,,,
2022-07-30 13:00:00+00:00,,,,,,,,,
2022-07-30 14:00:00+00:00,,,,,,,,,
2022-07-30 15:00:00+00:00,,,,,,,,,
2022-07-30 16:00:00+00:00,,,,,,,,,
2022-07-30 17:00:00+00:00,,,,,,,,,
2022-07-30 18:00:00+00:00,,,,,,,,,
2022-07-30 19:00:00+00:00,,,,,,,,,
2022-07-30 20:00:00+00:00,,,,,,,,,
2022-07-30 21:00:00+00:00,,,,,,,,,
2022-07-30 22:00:00+00:00,,,,,,,,,
2022-07-30 23:00:00+00:00,,,,,,,,,
2022-07-31 00:00:00+00:00,,,,,,,,,
2022-07-31 01:00:00+00:00,,,,,,,,,
2022-07-31 02:00:00+00:00,,,,,,,,,
2022-07-31 03:00:00+00:00,,,,,,,,,
2022-07-31 04:00:00+00:00,,,,,,,,,
2022-07-31 05:00:00+00:00,,,,,,,,,
2022-07-31 06:00:00+00:00,,,,,,,,,
2022-07-31 07:00:00+00:00,,,,,,,,,
2022-07-31 08:00:00+00:00,,,,,,,,,
2022-07-31 09:00:00+00:00,,,,,,,,,
2022-07-31 10:00:00+00:00,,,,,,,,,
2022-07-31 11:00:00+00:00,,,,,,,,,
2022-07-31 12:00:00+00:00,,,,,,,,,
2022-07-31 13:00:00+00:00,,,,,,,,,
2022-07-31 14:00:00+00:00,,,,,,,,,
2022-07-31 15:00:00+00:00,,,,,,,,,
2022-07-31 16:00:00+00:00,,,,,,,,,
2022-07-31 17:00:00+00:00,,,,,,,,,
2022-07-31 18:00:00+00:00,,,,,,,,,
2022-07-31 19:00:00+00:00,,,,,,,,,
2022-07-31 20:00:00+00:00,,,,,,,,,
2022-07-31 21:00:00+00:00,,,,,,,,,
2022-07-31 22:00:00+00:00,,,,,,,,,
2022-07-31 23:00:00+00:00,,,,,,,,,
2022-08-01 00:00:00+00:00,,,,,,,,,
2022-08-01 01:00:00+00:00,,,,,,,,,
2022-08-01 02:00:00+00:00,,,,,,,,,
2022-08-01 03:00:00+00:00,,,,,,,,,
2022-08-01 04:00:00+00:00,,,,,,,,,
2022-08-01 05:00:00+00:00,,,,,,,,,
2022-08-01 06:00:00+00:00,,,,,,,,,
2022-08-01 07:00:00+00:00,,,,,,,,,
2022-08-01 08:00:00+00:00,,,,,,,,,
2022-08-01 09:00:00+00:00,,,,,,,,,
2022-08-01 10:00:00+00:00,,,,,,,,,
2022-08-01 11:00:00+00:00,,,,,,,,,
2022-08-01 12:00:00+00:00,,,,,,,,,
2022-08-01 13:00:00+00:00,,,,,,,,,
2022-08-01 14:00:00+00:00,,,,,,,,,
2022-08-01 15:00:00+00:00,,,,,,,,,
2022-08-01 16:00:00+00:00,,,,,,,,,
2022-08-01 17:00:00+00:00,,,,,,,,,
2022-08-01 18:00:00+00:00,,,,,,,,,
2022-08-01 19:00:00+00:00,,,,,,,,,
2022-08-01 20:00:00+00:00,,,,,,,,,
2022-08-01 21:00:00+00:00,,,,,,,,,
2022-08-01 22:00:00+00:00,,,,,,,,,
2022-08-01 23:00:00+00:00,,,,,,,,,
2022-08-02 00:00:00+00:00,,,,,,,,,
2022-08-02 01:00:00+00:00,,,,,,,,,
2022-08-02 02:00:00+00:00,,,,,,,,,
2022-08-02 03:00:00+00:00,,,,,,,,,
2022-08-02 04:00:00+00:00,,,,,,,,,
2022-08-02 05:00:00+00:00,,,,,,,,,
2022-08-02 06:00:00+00:00,,,,,,,,,
2022-08-02 07:00:00+00:00,,,,,,,,,
2022-08-02 08:00:00+00:00,,,,,,,,,
2022-08-02 09:00:00+00:00,,,,,,,,,
2022-08-02 10:00:00+00:00,,,,,,,,,
2022-08-02 11:00:00+00:00,,,,,,,,,
2022-08-02 12:00:00+00:00,,,,,,,,,
2022-08-02 13:00:00+00:00,,,,,,,,,
2022-08-02 14:00:00+00:00,,,,,,,,,
2022-08-02 15:00:00+00:00,,,,,,,,,
2022-08-02 16:00:00+00:00,,,,,,,,,
2022-08-02 17:00:00+00:00,,,,,,,,,
2022-08-02 18:00:00+00:00,,,,,,,,,
2022-08-02 19:00:00+00:00,,,,,,,,,
2022-08-02 20:00:00+00:00,,,,,,,,,
2022-08-02 21:00:00+00:00,,,,,,,,,
2022-08-02 22:00:00+00:00,,,,,,,,,
2022-08-02 23:00:00+00:00,,,,,,,,,
2022-08-03 00:00:00+00:00,,,,,,,,,
2022-08-03 01:00:00+00:00,,,,,,,,,
2022-08-03 02:00:00+00:00,,,,,,,,,
2022-08-03 03:00:00+00:00,,,,,,,,,
2022-08-03 04:00:00+00:00,,,,,,,,,
2022-08-03 05:00:00+00:00,,,,,,,,,
2022-08-03 06:00:00+00:00,,,,,,,,,
2022-08-03 07:00:00+00:00,,,,,,,,,
2022-08-03 08:00:00+00:00,,,,,,,,,
2022-08-03 09:00:00+00:00,,,,,,,,,
2022-08-03 10:00:00+00:00,,,,,,,,,
2022-08-03 11:00:00+00:00,,,,,,,,,
2022-08-03 12:00:00+00:00,,,,,,,,,
2022-08-03 13:00:00+00:00,,,,,,,,,
2022-08-03 14:00:00+00:00,,,,,,,,,
2022-08-03 15:00:00+00:00,,,,,,,,,
2022-08-03 16:00:00+00:00,,,,,,,,,
2022-08-03 17:00:00+00:00,,,,,,,,,
2022-08-03 18:00:00+00:00,,,,,,,,,
2022-08-03 19:00:00+00:00,,,,,,,,,
2022-08-03 20:00:00+00:00,,,,,,,,,
2022-08-03 21:00:00+00:00,,,,,,,,,
2022-08-03 22:00:00+00:00,,,,,,,,,
2022-08-03 23:00:00+00:00,,,,,,,,,
2022-08-04 00:00:00+00:00,15.6,10.5,160.0,14.75,4.7,60.0,0.0,1.0,2.75
2022-08-04 01:00:00+00:00,16.5,11.0,158.0,13.2,4.25,68.0,0.0,2.3,4.6
2022-08-04 02:00:00+00:00,17.2,11.5,155.0,11.0,3.7,79.0,0.0,4.2,6.35
2022-08-04 03:00:00+00:00,19.1,12.7,152.0,8.5,3.15,93.0,0.0,5.35,7.25
2022-08-04 04:00:00+00:00,22.4,14.9,151.0,7.1,3.15,103.0,0.0,5.0,7.15
2022-08-04 05:00:00+00:00,23.3,15.5,151.0,6.0,3.4,113.0,1.0,4.1,5.95
2022-08-04 06:00:00+00:00,23.5,15.6,152.0,6.4,3.95,121.0,1.0,2.85,4.25
2022-08-04 07:00:00+00:00,24.8,16.4,151.0,7.35,4.5,121.0,1.0,2.1,2.6
2022-08-04 08:00:00+00:00,25.2,16.7,150.0,9.2,5.2,118.0,1.0,1.05,1.25
2022-08-04 09:00:00+00:00,25.0,16.6,162.0,18.45,6.35,103.0,1.0,0.25,0.4
2022-08-04 10:00:00+00:00,29.9,20.0,188.0,36.05,7.35,79.0,1.0,0.05,0.05
2022-08-04 11:00:00+00:00,31.9,21.4,224.0,59.4,8.5,47.0,0.0,0.0,0.0
2022-08-04 12:00:00+00:00,26.8,18.0,245.0,69.25,8.15,12.0,0.0,0.0,0.0
2022-08-04 13:00:00+00:00,26.2,17.6,262.0,68.6,9.15,9.0,0.0,0.0,0.0
2022-08-04 14:00:00+00:00,24.6,16.9,286.0,67.6,10.5,5.0,0.0,0.0,0.0
2022-08-04 15:00:00+00:00,24.5,17.0,317.0,65.4,11.8,0.0,0.0,0.0,0.0
2022-08-04 16:00:00+00:00,25.8,17.9,338.0,62.55,11.65,-1.0,0.0,0.0,0.0
2022-08-04 17:00:00+00:00,29.8,20.8,359.0,58.95,11.0,-1.0,0.0,0.0,0.0
2022-08-04 18:00:00+00:00,31.2,21.8,370.0,55.15,10.65,0.0,0.0,0.0,0.0
2022-08-04 19:00:00+00:00,30.4,21.1,359.0,54.4,11.45,0.0,0.0,0.0,0.0
2022-08-04 20:00:00+00:00,29.0,20.1,335.0,54.65,12.7,0.0,0.0,0.0,0.0
2022-08-04 21:00:00+00:00,26.8,18.5,297.0,53.15,14.05,1.0,0.0,0.05,0.05
2022-08-04 22:00:00+00:00,24.5,16.5,263.0,49.15,14.55,3.0,0.0,0.2,0.5
2022-08-04 23:00:00+00:00,21.4,14.4,224.0,43.65,14.85,5.0,0.0,0.45,1.65
2022-08-05 00:00:00+00:00,8.6,5.7,181.0,26.15,13.05,33.0,0.0,2.9,3.8
2022-08-05 01:00:00+00:00,9.7,6.5,171.0,23.15,11.05,42.0,0.0,3.9,6.0
2022-08-05 02:00:00+00:00,10.6,7.2,158.0,18.9,8.2,55.0,0.0,3.95,7.95
2022-08-05 03:00:00+00:00,11.6,7.9,145.0,13.95,5.35,74.0,0.0,5.05,9.05
2022-08-05 04:00:00+00:00,14.9,10.3,144.0,11.3,4.75,91.0,0.0,7.75,9.0
2022-08-05 05:00:00+00:00,16.5,11.3,148.0,9.25,4.95,109.0,0.0,6.55,7.6
2022-08-05 06:00:00+00:00,17.2,11.8,154.0,8.85,5.8,124.0,0.0,4.8,5.4
2022-08-05 07:00:00+00:00,17.9,12.2,156.0,10.55,6.95,122.0,0.0,2.65,3.15
2022-08-05 08:00:00+00:00,19.2,13.0,159.0,13.85,8.5,112.0,0.0,1.0,1.45
2022-08-05 09:00:00+00:00,20.3,13.5,169.0,22.1,10.45,92.0,0.0,0.4,0.45
2022-08-05 10:00:00+00:00,22.7,15.1,185.0,33.85,11.5,72.0,0.0,0.05,0.05
2022-08-05 11:00:00+00:00,23.3,15.5,205.0,48.85,12.4,47.0,0.0,0.0,0.0
2022-08-05 12:00:00+00:00,27.3,18.2,246.0,71.25,12.55,20.0,0.0,0.0,0.0
2022-08-05 13:00:00+00:00,24.7,16.4,248.0,69.7,13.35,16.0,0.0,0.0,0.0
2022-08-05 14:00:00+00:00,22.4,15.1,252.0,67.5,14.5,10.0,0.0,0.0,0.0
2022-08-05 15:00:00+00:00,21.2,14.4,256.0,64.55,15.6,4.0,0.0,0.0,0.0
2022-08-05 16:00:00+00:00,20.8,14.2,258.0,62.8,15.7,2.0,0.0,0.0,0.0
2022-08-05 17:00:00+00:00,20.7,14.1,258.0,61.15,15.45,1.0,0.0,0.0,0.0
2022-08-05 18:00:00+00:00,20.9,14.4,263.0,58.7,14.95,0.0,0.0,0.0,0.0
2022-08-05 19:00:00+00:00,21.9,15.1,275.0,57.0,14.5,-1.0,0.0,0.0,0.0
2022-08-05 20:00:00+00:00,24.7,17.2,291.0,55.25,13.95,-3.0,0.0,0.0,0.0
2022-08-05 21:00:00+00:00,25.8,17.9,296.0,50.6,13.3,1.0,0.0,0.05,0.05
2022-08-05 22:00:00+00:00,26.1,17.2,271.0,43.4,13.15,10.0,0.0,0.25,0.35
2022-08-05 23:00:00+00:00,25.7,16.8,232.0,34.25,13.15,23.0,0.0,0.8,1.15
2022-08-06 00:00:00+00:00,17.1,11.6,205.0,15.35,6.35,77.0,0.0,1.6,2.6
2022-08-06 01:00:00+00:00,20.9,14.3,216.0,14.35,6.3,90.0,0.0,3.3,4.2
2022-08-06 02:00:00+00:00,27.2,18.6,231.0,12.95,6.25,109.0,0.0,3.85,5.55
2022-08-06 03:00:00+00:00,31.8,21.8,248.0,11.4,6.4,131.0,0.0,4.15,6.35
2022-08-06 04:00:00+00:00,33.3,22.8,253.0,10.7,6.85,142.0,0.0,4.1,6.7
2022-08-06 05:00:00+00:00,34.5,23.7,254.0,10.2,7.45,150.0,0.0,3.9,6.05
2022-08-06 06:00:00+00:00,36.0,24.7,258.0,10.8,8.4,156.0,0.0,3.45,4.4
2022-08-06 07:00:00+00:00,34.7,23.7,261.0,10.25,9.25,160.0,0.0,1.95,2.6
2022-08-06 08:00:00+00:00,35.4,24.2,264.0,9.95,10.15,162.0,0.0,1.05,1.2
2022-08-06 09:00:00+00:00,36.1,24.6,286.0,19.65,11.2,150.0,0.0,0.35,0.4
2022-08-06 10:00:00+00:00,39.9,27.3,329.0,43.35,11.6,119.0,0.0,0.05,0.05
2022-08-06 11:00:00+00:00,51.5,35.4,386.0,75.75,11.8,76.0,0.0,0.0,0.0
2022-08-06 12:00:00+00:00,58.9,40.5,464.0,108.55,17.1,14.0,0.0,0.0,0.0
2022-08-06 13:00:00+00:00,62.9,43.4,483.0,106.55,17.0,12.0,0.0,0.0,0.0
2022-08-06 14:00:00+00:00,61.7,42.8,510.0,103.7,16.85,9.0,0.0,0.0,0.0
2022-08-06 15:00:00+00:00,60.8,42.3,538.0,99.45,16.95,6.0,0.0,0.0,0.0
2022-08-06 16:00:00+00:00,61.2,42.7,547.0,96.4,17.7,5.0,0.0,0.0,0.0
2022-08-06 17:00:00+00:00,61.7,42.8,549.0,93.15,18.8,4.0,0.0,0.0,0.0
2022-08-06 18:00:00+00:00,62.6,43.7,536.0,87.75,19.45,4.0,0.0,0.0,0.0
2022-08-06 19:00:00+00:00,62.9,43.8,508.0,82.9,18.85,4.0,0.0,0.0,0.0
2022-08-06 20:00:00+00:00,64.3,44.5,469.0,77.35,17.6,4.0,0.0,0.0,0.0
2022-08-06 21:00:00+00:00,62.4,43.1,416.0,67.8,15.65,10.0,0.0,0.05,0.05
2022-08-06 22:00:00+00:00,57.9,39.8,381.0,57.7,14.1,22.0,0.0,0.2,0.35
2022-08-06 23:00:00+00:00,50.2,34.6,347.0,45.85,12.35,38.0,0.0,0.65,1.1
2022-08-07 00:00:00+00:00,33.3,22.4,291.0,27.15,9.0,70.0,0.0,1.35,2.6
2022-08-07 01:00:00+00:00,31.7,21.2,282.0,22.1,7.0,88.0,0.0,2.05,4.45
2022-08-07 02:00:00+00:00,31.4,21.1,268.0,14.95,4.1,114.0,0.0,2.65,6.15
2022-08-07 03:00:00+00:00,34.3,23.2,250.0,9.0,1.45,135.0,0.0,2.95,6.95
2022-08-07 04:00:00+00:00,35.0,23.8,236.0,10.25,1.5,129.0,0.0,2.0,6.9
2022-08-07 05:00:00+00:00,33.4,22.8,222.0,14.45,2.5,112.0,0.0,0.8,5.85
2022-08-07 06:00:00+00:00,29.5,20.3,209.0,20.95,3.85,90.0,0.0,1.0,4.75
2022-08-07 07:00:00+00:00,27.6,19.0,208.0,25.45,4.4,81.0,0.0,1.65,2.95
2022-08-07 08:00:00+00:00,26.5,18.2,213.0,30.35,4.85,73.0,0.0,0.9,1.35
2022-08-07 09:00:00+00:00,26.6,18.2,221.0,36.6,5.0,64.0,0.0,0.15,0.4
2022-08-07 10:00:00+00:00,27.6,18.9,227.0,41.5,4.55,56.0,0.0,0.0,0.05
2022-08-07 11:00:00+00:00,28.2,19.2,234.0,46.4,3.7,48.0,0.0,0.0,0.0
2022-08-07 12:00:00+00:00,25.4,17.3,209.0,45.45,5.0,37.0,0.0,0.0,0.0
2022-08-07 13:00:00+00:00,23.6,15.9,203.0,41.55,4.45,40.0,0.0,0.0,0.0
2022-08-07 14:00:00+00:00,25.6,17.3,196.0,36.0,3.7,45.0,0.0,0.0,0.0
2022-08-07 15:00:00+00:00,32.4,21.7,214.0,28.15,3.95,57.0,0.0,0.0,0.0
2022-08-07 16:00:00+00:00,42.1,28.6,274.0,22.2,6.35,75.0,0.0,0.0,0.0
2022-08-07 17:00:00+00:00,54.5,37.3,359.0,16.05,9.9,99.0,0.0,0.0,0.0
2022-08-07 18:00:00+00:00,73.6,50.6,437.0,9.55,13.1,123.0,0.0,0.0,0.0
2022-08-07 19:00:00+00:00,84.5,58.2,442.0,6.7,12.85,130.0,0.0,0.0,0.0
2022-08-07 20:00:00+00:00,80.1,55.3,419.0,5.15,11.25,131.0,0.0,0.0,0.0
2022-08-07 21:00:00+00:00,62.9,43.2,365.0,5.0,8.8,124.0,0.0,0.0,0.05
2022-08-07 22:00:00+00:00,41.8,28.3,301.0,7.0,7.05,107.0,0.0,0.25,0.4
2022-08-07 23:00:00+00:00,24.0,15.9,219.0,10.45,5.15,83.0,0.0,0.75,1.4
2022-08-08 00:00:00+00:00,19.5,12.2,139.0,14.3,3.1,51.0,0.0,1.15,3.1
2022-08-08 01:00:00+00:00,16.8,10.0,136.0,15.25,3.45,47.0,0.0,0.7,5.3
2022-08-08 02:00:00+00:00,18.2,11.5,132.0,16.7,3.95,41.0,0.0,1.55,7.35
2022-08-08 03:00:00+00:00,21.7,14.0,133.0,19.1,4.85,35.0,0.0,1.7,8.5
2022-08-08 04:00:00+00:00,27.9,18.1,143.0,21.2,5.9,35.0,0.0,1.05,8.1
2022-08-08 05:00:00+00:00,32.2,21.2,159.0,23.55,7.15,36.0,0.0,0.65,6.8
2022-08-08 06:00:00+00:00,32.5,21.9,183.0,27.7,8.25,39.0,0.0,0.6,5.0
2022-08-08 07:00:00+00:00,30.9,21.1,204.0,32.2,8.3,41.0,0.0,0.35,3.0
2022-08-08 08:00:00+00:00,25.8,17.8,227.0,37.55,7.85,44.0,0.0,0.1,1.4
2022-08-08 09:00:00+00:00,18.9,13.1,256.0,43.3,7.15,47.0,0.0,0.05,0.45
2022-08-08 10:00:00+00:00,13.2,9.2,276.0,46.0,6.6,48.0,0.0,0.0,0.05
2022-08-08 11:00:00+00:00,11.5,8.0,296.0,47.8,5.95,49.0,0.0,0.0,0.0
2022-08-08 12:00:00+00:00,10.5,7.2,219.0,39.2,7.95,31.0,0.0,0.0,0.0
2022-08-08 13:00:00+00:00,8.8,6.0,207.0,37.1,7.4,31.0,0.0,0.0,0.0
2022-08-08 14:00:00+00:00,8.1,5.5,190.0,34.05,6.6,30.0,0.0,0.0,0.0
2022-08-08 15:00:00+00:00,7.1,4.9,170.0,29.15,5.55,31.0,0.0,0.0,0.0
2022-08-08 16:00:00+00:00,6.2,4.2,159.0,24.5,4.85,35.0,0.0,0.0,0.0
2022-08-08 17:00:00+00:00,5.9,4.0,151.0,19.15,4.2,40.0,0.0,0.0,0.0
2022-08-08 18:00:00+00:00,5.4,3.7,142.0,13.55,3.45,45.0,0.0,0.0,0.0
2022-08-08 19:00:00+00:00,5.8,4.0,137.0,11.25,3.05,45.0,0.0,0.0,0.0
2022-08-08 20:00:00+00:00,5.5,3.7,135.0,10.05,2.75,43.0,0.0,0.0,0.0
2022-08-08 21:00:00+00:00,5.0,3.5,132.0,10.3,2.6,40.0,0.0,0.0,0.05
2022-08-08 22:00:00+00:00,4.6,3.2,130.0,12.5,2.75,38.0,0.0,0.1,0.5
2022-08-08 23:00:00+00:00,4.7,3.3,129.0,16.05,3.05,36.0,0.0,0.2,1.7
2022-08-09 00:00:00+00:00,8.1,5.5,190.0,19.8,3.95,64.0,0.0,0.7,3.3
2022-08-09 01:00:00+00:00,11.6,7.8,187.0,22.15,4.05,56.0,0.0,0.45,5.6
2022-08-09 02:00:00+00:00,17.7,12.1,183.0,25.45,4.15,45.0,0.0,0.5,7.65
2022-08-09 03:00:00+00:00,20.7,14.2,174.0,28.85,4.45,33.0,0.0,0.4,9.05
2022-08-09 04:00:00+00:00,24.4,16.9,163.0,29.45,4.9,29.0,0.0,0.85,9.05
2022-08-09 05:00:00+00:00,23.5,16.2,151.0,29.15,5.4,27.0,0.0,1.8,7.65
2022-08-09 06:00:00+00:00,19.4,13.3,136.0,28.85,6.0,24.0,0.0,1.4,5.5
2022-08-09 07:00:00+00:00,17.5,11.9,129.0,29.3,6.25,20.0,0.0,1.2,3.25
2022-08-09 08:00:00+00:00,15.9,10.7,125.0,29.9,6.4,15.0,0.0,0.6,1.45
2022-08-09 09:00:00+00:00,13.2,8.8,121.0,30.5,6.25,10.0,0.0,0.2,0.4
2022-08-09 10:00:00+00:00,11.3,7.4,119.0,30.8,5.7,9.0,0.0,0.0,0.05
2022-08-09 11:00:00+00:00,10.0,6.6,118.0,30.9,4.85,9.0,0.0,0.0,0.0
2022-08-09 12:00:00+00:00,10.4,6.9,140.0,35.85,4.5,11.0,0.0,0.0,0.0
2022-08-09 13:00:00+00:00,9.1,6.1,159.0,40.7,4.9,10.0,0.0,0.0,0.0
2022-08-09 14:00:00+00:00,8.6,5.9,186.0,47.6,5.4,8.0,0.0,0.0,0.0
2022-08-09 15:00:00+00:00,8.5,5.9,218.0,54.15,6.05,7.0,0.0,0.0,0.0
2022-08-09 16:00:00+00:00,8.9,6.2,232.0,54.55,6.4,10.0,0.0,0.0,0.0
2022-08-09 17:00:00+00:00,10.4,7.3,241.0,52.7,6.7,15.0,0.0,0.0,0.0
2022-08-09 18:00:00+00:00,11.9,8.3,252.0,49.45,6.75,20.0,0.0,0.0,0.0
2022-08-09 19:00:00+00:00,13.5,9.4,261.0,47.55,6.15,19.0,0.0,0.0,0.0
2022-08-09 20:00:00+00:00,15.1,10.5,270.0,45.4,5.25,17.0,0.0,0.0,0.0
2022-08-09 21:00:00+00:00,17.1,11.9,276.0,41.3,4.55,21.0,0.0,0.05,0.05
2022-08-09 22:00:00+00:00,17.8,12.5,273.0,36.55,5.0,33.0,0.0,0.45,0.5
2022-08-09 23:00:00+00:00,18.7,13.0,267.0,30.8,5.95,51.0,0.0,1.45,1.6
2022-08-10 00:00:00+00:00,10.3,7.2,269.0,28.4,6.05,61.0,0.0,2.15,3.65
2022-08-10 01:00:00+00:00,10.7,7.5,262.0,24.55,6.0,72.0,0.0,4.05,5.9
2022-08-10 02:00:00+00:00,12.9,9.0,251.0,19.05,6.0,87.0,0.0,5.95,7.85
2022-08-10 03:00:00+00:00,15.5,10.9,243.0,12.95,6.45,112.0,0.0,6.75,8.9
2022-08-10 04:00:00+00:00,17.8,12.4,245.0,10.4,7.35,137.0,0.0,7.15,8.7
2022-08-10 05:00:00+00:00,21.0,14.7,252.0,8.85,8.6,165.0,0.0,6.4,7.35
2022-08-10 06:00:00+00:00,22.8,15.9,262.0,8.8,10.6,193.0,0.0,4.8,5.3
2022-08-10 07:00:00+00:00,24.2,16.9,265.0,9.75,12.55,202.0,0.0,2.7,3.15
2022-08-10 08:00:00+00:00,25.4,17.8,268.0,11.85,14.75,204.0,0.0,1.15,1.4
2022-08-10 09:00:00+00:00,27.5,19.2,281.0,19.45,17.15,192.0,0.0,0.35,0.45
2022-08-10 10:00:00+00:00,33.6,23.6,307.0,32.95,18.25,166.0,0.0,0.05,0.05
2022-08-10 11:00:00+00:00,39.7,27.8,341.0,50.7,18.9,129.0,0.0,0.0,0.0
2022-08-10 12:00:00+00:00,25.0,17.5,344.0,61.95,10.45,89.0,0.0,0.0,0.0
2022-08-10 13:00:00+00:00,25.3,17.7,343.0,60.55,10.55,84.0,0.0,0.0,0.0
2022-08-10 14:00:00+00:00,26.3,18.4,343.0,58.5,10.7,76.0,0.0,0.0,0.0
2022-08-10 15:00:00+00:00,26.9,18.9,339.0,54.4,10.4,68.0,0.0,0.0,0.0
2022-08-10 16:00:00+00:00,26.9,18.8,333.0,49.6,9.45,65.0,0.0,0.0,0.0
2022-08-10 17:00:00+00:00,27.1,18.9,325.0,43.75,8.15,64.0,0.0,0.0,0.0
2022-08-10 18:00:00+00:00,27.1,19.0,316.0,37.2,6.75,62.0,0.0,0.0,0.0
2022-08-10 19:00:00+00:00,26.5,18.5,314.0,34.55,6.25,59.0,0.0,0.0,0.0
2022-08-10 20:00:00+00:00,25.7,18.0,313.0,32.95,6.0,57.0,0.0,0.0,0.0
2022-08-10 21:00:00+00:00,22.1,15.5,312.0,31.2,6.35,57.0,0.0,0.0,0.05
2022-08-10 22:00:00+00:00,18.5,13.0,309.0,29.6,7.45,63.0,0.0,0.25,0.45
2022-08-10 23:00:00+00:00,16.7,11.7,306.0,28.1,9.1,71.0,0.0,0.9,1.5
2022-08-11 00:00:00+00:00,21.8,15.3,287.0,19.6,7.2,102.0,0.0,2.25,3.35
2022-08-11 01:00:00+00:00,23.3,16.3,282.0,18.55,8.35,103.0,0.0,2.75,5.4
2022-08-11 02:00:00+00:00,25.3,17.7,276.0,17.05,10.05,106.0,0.0,3.15,7.15
2022-08-11 03:00:00+00:00,27.4,19.2,278.0,16.55,13.35,109.0,0.0,2.7,8.05
2022-08-11 04:00:00+00:00,32.4,22.6,296.0,18.65,17.25,112.0,0.0,1.55,7.7
2022-08-11 05:00:00+00:00,37.1,25.9,322.0,22.0,22.0,115.0,0.0,1.9,6.55
2022-08-11 06:00:00+00:00,40.6,28.3,350.0,25.45,27.0,121.0,0.0,2.6,4.7
2022-08-11 07:00:00+00:00,40.3,28.0,355.0,24.45,28.75,130.0,0.0,1.85,2.7
2022-08-11 08:00:00+00:00,38.5,26.8,353.0,22.1,29.5,141.0,0.0,0.95,1.2
2022-08-11 09:00:00+00:00,36.8,25.6,358.0,25.05,29.55,142.0,0.0,0.35,0.35
2022-08-11 10:00:00+00:00,37.3,25.8,376.0,36.9,28.85,123.0,0.0,0.05,0.05
2022-08-11 11:00:00+00:00,37.3,25.8,401.0,53.8,27.55,92.0,0.0,0.0,0.0
2022-08-11 12:00:00+00:00,33.3,23.1,405.0,83.2,18.6,32.0,0.0,0.0,0.0
2022-08-11 13:00:00+00:00,35.5,24.7,428.0,86.95,18.65,25.0,0.0,0.0,0.0
2022-08-11 14:00:00+00:00,36.9,25.7,461.0,92.2,18.7,15.0,0.0,0.0,0.0
2022-08-11 15:00:00+00:00,38.6,26.9,497.0,97.15,18.6,4.0,0.0,0.0,0.0
2022-08-11 16:00:00+00:00,40.9,28.4,511.0,97.6,18.2,1.0,0.0,0.0,0.0
2022-08-11 17:00:00+00:00,43.2,30.2,518.0,96.35,17.6,0.0,0.0,0.0,0.0
2022-08-11 18:00:00+00:00,45.3,31.5,521.0,93.15,16.95,1.0,0.0,0.0,0.0
2022-08-11 19:00:00+00:00,46.7,32.5,520.0,90.95,16.6,-1.0,0.0,0.0,0.0
2022-08-11 20:00:00+00:00,49.0,34.0,515.0,88.1,16.35,-3.0,0.0,0.0,0.0
2022-08-11 21:00:00+00:00,52.2,36.2,495.0,79.2,16.85,5.0,0.0,0.05,0.05
2022-08-11 22:00:00+00:00,55.2,37.8,461.0,64.95,18.75,25.0,0.0,0.25,0.4
2022-08-11 23:00:00+00:00,46.1,31.5,417.0,46.5,21.4,52.0,0.0,1.0,1.35
