pm2_5_AQI,pm10_AQI,nitrogen_dioxide_AQI,carbon_monoxide_AQI,sulphur_dioxide_AQI,AQI_val
26.66666666666667,10.925925925925927,7.0,5.0,0.8125,26.66666666666667
27.916666666666668,9.814814814814815,7.5625,5.2,0.875,27.916666666666668
29.166666666666668,11.296296296296296,7.9375,5.45,1.0,29.166666666666668
29.583333333333336,12.407407407407408,9.75,5.7,1.125,29.583333333333336
32.5,13.333333333333334,7.6875,6.05,1.4375,32.5
35.41666666666667,12.5,6.8125,5.949999999999999,1.8125,35.41666666666667
35.41666666666667,9.25925925925926,5.4375,6.1,1.75,35.41666666666667
34.166666666666664,7.222222222222222,4.0625,5.8999999999999995,1.625,34.166666666666664
33.75,6.481481481481482,2.6875,5.45,1.5,33.75
17.500000000000004,5.092592592592593,1.75,5.3,1.375,17.500000000000004
20.0,4.814814814814815,1.5625,4.95,0.75,20.0
22.500000000000004,5.462962962962964,1.875,5.35,1.0,22.500000000000004
24.166666666666668,6.388888888888889,3.25,5.949999999999999,1.8125,24.166666666666668
25.833333333333336,7.12962962962963,4.4375,5.8999999999999995,1.9375,25.833333333333336
27.083333333333336,6.7592592592592595,3.3125,5.55,1.5625,27.083333333333336
27.5,6.481481481481482,2.75,5.800000000000001,1.6875,27.5
26.66666666666667,5.740740740740741,3.5625,6.1,1.75,26.66666666666667
26.25,6.203703703703704,4.75,6.0,1.75,26.25
25.833333333333336,6.296296296296296,5.8125,5.8500000000000005,1.75,25.833333333333336
25.0,6.481481481481482,6.8125,5.55,0.875,25.0
24.583333333333336,6.388888888888889,7.4375,5.3,0.5625,24.583333333333336
26.66666666666667,6.481481481481482,7.25,5.25,0.6875,26.66666666666667
27.083333333333336,6.5740740740740735,7.5625,5.25,0.6875,27.083333333333336
27.916666666666668,6.851851851851852,7.75,5.25,0.75,27.916666666666668
28.750000000000004,7.777777777777779,7.9375,5.3,0.875,28.750000000000004
30.833333333333336,9.166666666666668,8.4375,5.45,1.0,30.833333333333336
32.91666666666667,10.648148148148149,9.125,5.6000000000000005,1.1875,32.91666666666667
34.166666666666664,12.222222222222221,11.125,5.7,1.5,34.166666666666664
37.5,12.407407407407408,7.25,5.65,1.6875,37.5
40.416666666666664,10.555555555555555,6.4375,5.6000000000000005,1.75,40.416666666666664
