pm2_5_AQI,pm10_AQI,nitrogen_dioxide_AQI,carbon_monoxide_AQI,sulphur_dioxide_AQI,AQI_val
49.16666666666667,15.648148148148147,9.625,9.4,2.75,49.16666666666667
49.583333333333336,15.74074074074074,9.75,9.5,2.75,49.583333333333336
51.4206008583691,16.203703703703702,9.375,9.6,2.5,51.4206008583691
52.682403433476395,17.037037037037035,8.5,9.55,2.5,52.682403433476395
53.73390557939914,17.685185185185187,7.125,9.45,2.375,53.73390557939914
46.666666666666664,14.907407407407408,7.125,9.8,1.875,46.666666666666664
37.083333333333336,11.851851851851853,5.625,9.55,1.875,37.083333333333336
33.75,10.74074074074074,3.5,9.15,1.875,33.75
31.250000000000004,10.092592592592593,1.375,8.75,1.75,31.250000000000004
31.250000000000004,9.907407407407407,0.75,8.649999999999999,1.625,31.250000000000004
31.250000000000004,10.0,0.75,8.6,1.5,31.250000000000004
31.250000000000004,10.0,1.0,8.6,1.25,31.250000000000004
30.000000000000004,9.62962962962963,0.875,8.55,1.25,30.000000000000004
28.333333333333336,8.981481481481481,0.75,8.5,1.125,28.333333333333336
26.25,8.425925925925926,1.125,8.450000000000001,1.125,26.25
25.833333333333336,8.333333333333334,1.75,8.4,1.125,25.833333333333336
25.833333333333336,8.148148148148149,2.75,8.35,1.25,25.833333333333336
40.416666666666664,12.87037037037037,5.0,8.75,1.75,40.416666666666664
42.5,13.518518518518519,6.625,8.95,1.875,42.5
43.333333333333336,13.796296296296296,9.0,9.2,2.25,43.333333333333336
43.75,13.88888888888889,11.375,9.5,2.375,43.75
43.75,13.88888888888889,11.875,9.6,2.375,43.75
43.75,13.88888888888889,11.75,9.700000000000001,2.375,43.75
44.16666666666667,13.981481481481481,10.75,9.700000000000001,2.125,44.16666666666667
44.583333333333336,14.166666666666668,9.375,9.6,1.875,44.583333333333336
45.00000000000001,14.351851851851851,7.375,9.5,1.75,45.00000000000001
47.91666666666667,15.185185185185183,5.125,9.3,1.375,47.91666666666667
48.75,15.555555555555557,4.0,9.2,1.125,48.75
47.08333333333334,14.907407407407408,3.375,9.15,0.75,47.08333333333334
42.083333333333336,13.333333333333334,2.5,8.85,0.375,42.083333333333336
38.333333333333336,12.222222222222221,2.375,8.799999999999999,0.5,38.333333333333336
37.083333333333336,11.851851851851853,1.875,8.649999999999999,0.5,37.083333333333336
37.5,12.037037037037036,1.5,8.5,0.625,37.5
39.16666666666667,12.5,1.25,8.3,0.75,39.16666666666667
41.66666666666667,13.333333333333334,1.125,8.1,0.875,41.66666666666667
43.333333333333336,13.88888888888889,1.0,7.9,1.0,43.333333333333336
