pm2_5_AQI,pm10_AQI,nitrogen_dioxide_AQI,carbon_monoxide_AQI,sulphur_dioxide_AQI,AQI_val
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
24.583333333333336,8.611111111111112,6.125,6.4,1.25,24.583333333333336
26.66666666666667,9.25925925925926,7.0,6.550000000000001,1.375,26.66666666666667
28.333333333333336,9.722222222222221,8.0,6.800000000000001,1.75,28.333333333333336
29.583333333333336,10.092592592592593,9.5,7.1,1.875,29.583333333333336
32.083333333333336,10.74074074074074,10.375,7.249999999999999,1.875,32.083333333333336
32.083333333333336,10.833333333333332,11.25,7.3999999999999995,1.75,32.083333333333336
31.666666666666668,10.74074074074074,11.375,7.449999999999999,1.625,31.666666666666668
32.91666666666667,11.203703703703704,9.875,7.3,1.5,32.91666666666667
33.75,11.574074074074074,7.625,7.1,1.375,33.75
33.333333333333336,11.481481481481483,5.125,6.800000000000001,1.125,33.333333333333336
33.75,11.574074074074074,4.0,6.65,1.0,33.75
32.91666666666667,11.296296296296296,3.375,6.5,0.875,32.91666666666667
29.166666666666668,9.351851851851851,2.0,6.05,0.5,29.166666666666668
29.166666666666668,9.351851851851851,2.875,6.15,0.5,29.166666666666668
29.583333333333336,9.444444444444445,4.25,6.3,0.625,29.583333333333336
29.583333333333336,9.722222222222221,5.25,6.45,0.75,29.583333333333336
30.416666666666668,10.277777777777777,4.625,6.45,0.75,30.416666666666668
30.416666666666668,10.277777777777777,3.25,6.35,1.0,30.416666666666668
29.583333333333336,10.0,1.75,6.3,1.125,29.583333333333336
29.166666666666668,9.814814814814815,1.375,6.3,1.125,29.166666666666668
29.166666666666668,9.907407407407407,1.375,6.35,1.125,29.166666666666668
29.166666666666668,9.907407407407407,1.625,6.4,1.0,29.166666666666668
28.750000000000004,9.722222222222221,1.25,6.35,1.0,28.750000000000004
28.333333333333336,9.537037037037038,1.0,6.3,0.75,28.333333333333336
24.166666666666668,8.24074074074074,4.0,6.65,1.5,24.166666666666668
26.25,8.796296296296296,7.0,7.049999999999999,1.5,26.25
29.166666666666668,9.537037037037038,11.125,7.6,1.5,29.166666666666668
29.583333333333336,9.722222222222221,14.875,8.1,1.75,29.583333333333336
30.416666666666668,9.907407407407407,14.75,8.15,2.0,30.416666666666668
31.250000000000004,10.092592592592593,13.0,8.0,2.5,31.250000000000004
32.083333333333336,10.277777777777777,10.5,7.8,3.0,32.083333333333336
32.083333333333336,10.277777777777777,9.0,7.6499999999999995,3.5,32.083333333333336
32.083333333333336,10.277777777777777,7.375,7.5,4.25,32.083333333333336
31.666666666666668,10.092592592592593,5.875,7.3,4.75,31.666666666666668
31.250000000000004,10.092592592592593,5.25,7.249999999999999,4.75,31.250000000000004
31.250000000000004,9.907407407407407,4.875,7.199999999999999,4.625,31.250000000000004
33.75,10.648148148148149,5.0,7.5,4.375,33.75
34.583333333333336,11.11111111111111,4.75,7.6,4.375,34.583333333333336
35.833333333333336,11.944444444444445,4.375,7.75,4.25,35.833333333333336
38.333333333333336,13.055555555555555,3.75,7.9,4.0,38.333333333333336
40.416666666666664,13.88888888888889,3.25,7.95,4.0,40.416666666666664
42.5,14.62962962962963,2.75,7.95,3.75,42.5
44.16666666666667,15.277777777777779,2.25,7.8,3.375,44.16666666666667
43.333333333333336,15.092592592592593,1.875,7.5,2.875,43.333333333333336
39.16666666666667,13.518518518518519,1.5,7.049999999999999,2.375,39.16666666666667
34.583333333333336,11.851851851851853,1.625,6.6000000000000005,1.875,34.583333333333336
32.91666666666667,11.203703703703704,2.125,6.550000000000001,1.75,32.91666666666667
32.5,11.018518518518519,2.875,6.6000000000000005,1.875,32.5
47.91666666666667,16.574074074074073,4.125,7.199999999999999,2.375,47.91666666666667
48.333333333333336,16.296296296296298,6.0,7.3,2.375,48.333333333333336
47.50000000000001,15.833333333333334,8.5,7.5,2.25,47.50000000000001
